id,timestep,consumption_eur,consumption_sib,price_eur,price_sib
7113,2007-06-24 09:00,65352.0,18196.0,476.14,56.66
7114,2007-06-24 10:00,66460.0,18497.0,492.58,12.46
7115,2007-06-24 11:00,66719.0,18558.0,494.23,43.72
7116,2007-06-24 12:00,66566.0,18521.0,496.36,57.13
7117,2007-06-24 13:00,66502.0,18546.0,497.81,12.31
7118,2007-06-24 14:00,66406.0,18488.0,505.65,57.42
7119,2007-06-24 15:00,66299.0,18470.0,499.34,57.73
7120,2007-06-24 16:00,66282.0,18335.0,496.65,12.37
7121,2007-06-24 17:00,66297.0,18342.0,500.34,56.9
7122,2007-06-24 18:00,66358.0,18258.0,491.71,12.41
7123,2007-06-24 19:00,66491.0,18247.0,487.73,57.66
7124,2007-06-24 20:00,67230.0,18333.0,490.34,18.65
7125,2007-06-24 21:00,68687.0,18516.0,508.62,57.37
7126,2007-06-24 22:00,68569.0,18654.0,524.18,11.83
7127,2007-06-24 23:00,67175.0,18447.0,521.94,50.31
7128,2007-06-25 00:00,64425.0,17983.0,526.26,1.95
7129,2007-06-25 01:00,62323.0,17509.0,481.1,1.93
7130,2007-06-25 02:00,61101.0,17185.0,470.77,1.94
7131,2007-06-25 03:00,60583.0,17047.0,452.17,1.95
7132,2007-06-25 04:00,60754.0,16938.0,451.24,0.23
7133,2007-06-25 05:00,61617.0,16996.0,468.24,1.95
7134,2007-06-25 06:00,64476.0,17067.0,469.4,1.95
7135,2007-06-25 07:00,69432.0,17260.0,515.92,12.16
7136,2007-06-25 08:00,73665.0,17583.0,529.3,10.95
7137,2007-06-25 09:00,76030.0,18123.0,540.65,10.9
7138,2007-06-25 10:00,76557.0,18407.0,558.99,10.61
7139,2007-06-25 11:00,76256.0,18503.0,562.01,12.14
7140,2007-06-25 12:00,75842.0,18470.0,555.76,11.97
7141,2007-06-25 13:00,76158.0,18517.0,567.28,11.97
7142,2007-06-25 14:00,75895.0,18466.0,630.83,12.17
7143,2007-06-25 15:00,74833.0,18431.0,586.9,12.19
7144,2007-06-25 16:00,73790.0,18309.0,574.57,10.36
7145,2007-06-25 17:00,72786.0,18318.0,559.74,10.31
7146,2007-06-25 18:00,72015.0,18235.0,561.7,10.57
7147,2007-06-25 19:00,71569.0,18159.0,554.48,10.91
7148,2007-06-25 20:00,71667.0,18221.0,550.04,11.29
7149,2007-06-25 21:00,72470.0,18428.0,564.73,11.1
7150,2007-06-25 22:00,72341.0,18582.0,571.98,10.22
7151,2007-06-25 23:00,69354.0,18399.0,548.79,0.23
7152,2007-06-26 00:00,65640.0,18096.0,555.8,49.99
7153,2007-06-26 01:00,63284.0,17535.0,489.6,1.93
7154,2007-06-26 02:00,62066.0,17176.0,448.66,1.94
7155,2007-06-26 03:00,61349.0,17058.0,471.83,1.93
7156,2007-06-26 04:00,61437.0,17050.0,471.63,301.82
7157,2007-06-26 05:00,62365.0,17120.0,474.66,291.24
7158,2007-06-26 06:00,65244.0,17378.0,526.86,281.74
7159,2007-06-26 07:00,69520.0,17874.0,548.64,105.03
7160,2007-06-26 08:00,73659.0,18567.0,568.36,59.03
7161,2007-06-26 09:00,76014.0,19187.0,587.48,130.09
7162,2007-06-26 10:00,76413.0,19461.0,590.63,363.36
7163,2007-06-26 11:00,76014.0,19527.0,587.5,363.9
7164,2007-06-26 12:00,75491.0,19436.0,582.91,341.59
7165,2007-06-26 13:00,75883.0,19404.0,586.69,355.63
7166,2007-06-26 14:00,75734.0,19435.0,650.55,355.91
7167,2007-06-26 15:00,74801.0,19395.0,610.69,356.14
7168,2007-06-26 16:00,73768.0,19234.0,591.91,327.13
7169,2007-06-26 17:00,72775.0,19115.0,582.09,73.79
7170,2007-06-26 18:00,71948.0,18980.0,581.11,72.81
7171,2007-06-26 19:00,71368.0,18841.0,576.65,58.71
7172,2007-06-26 20:00,71561.0,18837.0,577.18,64.16
7173,2007-06-26 21:00,72296.0,18906.0,584.99,12.76
7174,2007-06-26 22:00,72068.0,18914.0,585.14,11.99
7175,2007-06-26 23:00,69036.0,18721.0,571.67,71.59
7176,2007-06-27 00:00,65613.0,18179.0,539.96,304.81
7177,2007-06-27 01:00,63212.0,17605.0,474.67,301.79
7178,2007-06-27 02:00,62103.0,17279.0,430.06,299.33
7179,2007-06-27 03:00,61680.0,17169.0,421.13,298.17
7180,2007-06-27 04:00,61870.0,17103.0,424.42,2.9
7181,2007-06-27 05:00,62798.0,17171.0,433.37,13.05
7182,2007-06-27 06:00,65806.0,17412.0,540.3,13.35
7183,2007-06-27 07:00,70140.0,17874.0,608.1,13.5
7184,2007-06-27 08:00,73986.0,18522.0,629.73,24.91
7185,2007-06-27 09:00,76202.0,19154.0,674.67,64.83
7186,2007-06-27 10:00,76555.0,19456.0,683.98,122.92
7187,2007-06-27 11:00,76286.0,19518.0,635.31,122.74
7188,2007-06-27 12:00,75918.0,19431.0,615.78,129.51
7189,2007-06-27 13:00,76173.0,19429.0,651.73,122.27
7190,2007-06-27 14:00,75950.0,19514.0,704.5,127.83
7191,2007-06-27 15:00,74979.0,19491.0,705.57,122.85
7192,2007-06-27 16:00,74057.0,19258.0,685.59,77.06
7193,2007-06-27 17:00,72994.0,19188.0,619.97,52.45
7194,2007-06-27 18:00,72226.0,19055.0,599.05,72.05
7195,2007-06-27 19:00,71805.0,18838.0,590.17,52.96
7196,2007-06-27 20:00,71793.0,18780.0,586.4,13.77
7197,2007-06-27 21:00,72510.0,18883.0,597.52,13.48
7198,2007-06-27 22:00,71258.0,18957.0,593.3,14.39
7199,2007-06-27 23:00,69166.0,18759.0,583.58,52.96
7200,2007-06-28 00:00,65979.0,18099.0,567.29,323.86
7201,2007-06-28 01:00,63742.0,17530.0,532.69,284.58
7202,2007-06-28 02:00,62594.0,17222.0,479.63,50.53
7203,2007-06-28 03:00,62078.0,17097.0,476.93,49.11
7204,2007-06-28 04:00,62164.0,16953.0,478.73,48.27
7205,2007-06-28 05:00,63034.0,17046.0,479.38,48.16
7206,2007-06-28 06:00,65577.0,17347.0,494.61,56.81
7207,2007-06-28 07:00,70175.0,17763.0,557.29,15.01
7208,2007-06-28 08:00,74166.0,18435.0,581.87,14.61
7209,2007-06-28 09:00,76436.0,19013.0,598.08,81.63
7210,2007-06-28 10:00,76981.0,19308.0,575.69,112.94
7211,2007-06-28 11:00,76565.0,19430.0,569.63,112.75
7212,2007-06-28 12:00,76209.0,19276.0,558.79,119.51
7213,2007-06-28 13:00,76636.0,19275.0,577.33,119.68
7214,2007-06-28 14:00,76236.0,19386.0,647.95,119.6
7215,2007-06-28 15:00,75184.0,19377.0,617.89,120.5
7216,2007-06-28 16:00,74158.0,19348.0,581.28,120.34
7217,2007-06-28 17:00,73060.0,19143.0,564.04,83.6
7218,2007-06-28 18:00,72249.0,19071.0,544.07,83.43
7219,2007-06-28 19:00,71797.0,18921.0,546.55,81.99
7220,2007-06-28 20:00,71761.0,18888.0,545.66,73.05
7221,2007-06-28 21:00,72560.0,18952.0,553.65,56.74
7222,2007-06-28 22:00,71735.0,18843.0,553.75,56.34
7223,2007-06-28 23:00,69525.0,18679.0,547.14,305.93
7224,2007-06-29 00:00,65774.0,18094.0,509.63,248.12
7225,2007-06-29 01:00,63624.0,17534.0,462.61,4.95
7226,2007-06-29 02:00,62595.0,17182.0,468.23,4.95
7227,2007-06-29 03:00,62117.0,17026.0,433.84,4.95
7228,2007-06-29 04:00,62077.0,16953.0,431.31,309.71
7229,2007-06-29 05:00,63298.0,17031.0,423.7,309.78
7230,2007-06-29 06:00,65795.0,17279.0,500.07,309.81
7231,2007-06-29 07:00,70195.0,17759.0,653.35,303.69
7232,2007-06-29 08:00,74177.0,18333.0,666.98,310.72
7233,2007-06-29 09:00,76534.0,18950.0,705.6,310.75
7234,2007-06-29 10:00,76919.0,19200.0,583.63,346.41
7235,2007-06-29 11:00,76377.0,19301.0,562.23,352.93
7236,2007-06-29 12:00,75928.0,19204.0,550.63,380.21
7237,2007-06-29 13:00,76344.0,19209.0,564.23,345.47
7238,2007-06-29 14:00,75988.0,19266.0,636.52,345.77
7239,2007-06-29 15:00,74968.0,19234.0,585.73,347.32
7240,2007-06-29 16:00,73920.0,19114.0,581.72,366.26
7241,2007-06-29 17:00,72891.0,18910.0,570.33,346.96
7242,2007-06-29 18:00,72057.0,18803.0,557.08,347.6
7243,2007-06-29 19:00,71359.0,18619.0,549.37,336.47
7244,2007-06-29 20:00,71302.0,18665.0,540.49,361.46
7245,2007-06-29 21:00,71969.0,18673.0,550.99,351.54
7246,2007-06-29 22:00,71269.0,18616.0,548.54,322.31
7247,2007-06-29 23:00,69204.0,18417.0,542.89,320.7
7248,2007-06-30 00:00,65930.0,17927.0,517.42,364.63
7249,2007-06-30 01:00,63429.0,17367.0,474.35,346.37
7250,2007-06-30 02:00,62135.0,17028.0,456.7,346.37
7251,2007-06-30 03:00,61241.0,16807.0,438.68,324.18
7252,2007-06-30 04:00,60709.0,16731.0,323.53,2.12
7253,2007-06-30 05:00,60551.0,16771.0,234.8,2.14
7254,2007-06-30 06:00,61291.0,16909.0,224.4,2.14
7255,2007-06-30 07:00,63688.0,17160.0,294.95,12.12
7256,2007-06-30 08:00,66832.0,17597.0,422.54,13.29
7257,2007-06-30 09:00,68737.0,18168.0,466.7,11.4
7258,2007-06-30 10:00,69614.0,18370.0,489.83,11.17
7259,2007-06-30 11:00,69740.0,18612.0,500.24,10.99
7260,2007-06-30 12:00,69208.0,18578.0,491.68,10.82
7261,2007-06-30 13:00,68771.0,18533.0,488.87,11.01
7262,2007-06-30 14:00,68152.0,18481.0,497.84,12.78
7263,2007-06-30 15:00,67807.0,18357.0,492.93,11.09
7264,2007-06-30 16:00,67585.0,18359.0,495.15,10.93
7265,2007-06-30 17:00,67230.0,18300.0,484.98,10.93
7266,2007-06-30 18:00,66848.0,18211.0,480.02,10.97
7267,2007-06-30 19:00,66679.0,18094.0,474.86,11.34
7268,2007-06-30 20:00,67049.0,18119.0,468.43,11.64
7269,2007-06-30 21:00,68102.0,18282.0,479.29,11.32
7270,2007-06-30 22:00,67808.0,18322.0,488.68,10.52
7271,2007-06-30 23:00,65671.0,18245.0,479.03,2.12
7272,2007-07-01 00:00,62971.0,17741.0,429.46,2.12
7273,2007-07-01 01:00,61745.0,17172.0,421.17,2.12
7274,2007-07-01 02:00,60749.0,16951.0,413.99,2.13
7275,2007-07-01 03:00,59821.0,16812.0,377.12,2.13
7276,2007-07-01 04:00,59118.0,16617.0,248.47,48.52
7277,2007-07-01 05:00,59169.0,16638.0,226.26,48.53
7278,2007-07-01 06:00,60295.0,16762.0,241.67,47.84
7279,2007-07-01 07:00,61538.0,16891.0,225.93,3.03
7280,2007-07-01 08:00,63246.0,17368.0,225.42,13.08
7281,2007-07-01 09:00,65305.0,17823.0,407.5,13.0
7282,2007-07-01 10:00,66381.0,18084.0,429.11,12.83
7283,2007-07-01 11:00,66819.0,18281.0,437.51,12.62
7284,2007-07-01 12:00,66651.0,18241.0,433.85,12.46
7285,2007-07-01 13:00,66480.0,18237.0,434.12,12.71
7286,2007-07-01 14:00,66237.0,18193.0,429.66,12.65
7287,2007-07-01 15:00,66166.0,18122.0,427.41,12.67
7288,2007-07-01 16:00,66326.0,18112.0,424.04,12.49
7289,2007-07-01 17:00,66280.0,18093.0,394.0,12.41
7290,2007-07-01 18:00,66183.0,18114.0,393.17,12.64
7291,2007-07-01 19:00,66266.0,18000.0,390.97,12.79
7292,2007-07-01 20:00,67078.0,18080.0,423.0,13.24
7293,2007-07-01 21:00,68331.0,18217.0,448.88,12.76
7294,2007-07-01 22:00,68078.0,18297.0,493.66,12.1
7295,2007-07-01 23:00,66705.0,18195.0,458.06,2.9
7296,2007-07-02 00:00,63769.0,17584.0,459.23,2.0
7297,2007-07-02 01:00,61944.0,17099.0,432.78,2.0
7298,2007-07-02 02:00,60839.0,16833.0,417.53,2.01
7299,2007-07-02 03:00,60208.0,16691.0,312.89,2.01
7300,2007-07-02 04:00,60330.0,16640.0,309.13,2.03
7301,2007-07-02 05:00,61760.0,16719.0,319.81,2.03
7302,2007-07-02 06:00,64377.0,16985.0,423.95,17.22
7303,2007-07-02 07:00,69276.0,17572.0,488.88,62.97
7304,2007-07-02 08:00,73613.0,18263.0,546.13,12.59
7305,2007-07-02 09:00,76053.0,18761.0,591.17,12.41
7306,2007-07-02 10:00,76753.0,19109.0,608.88,48.24
7307,2007-07-02 11:00,76415.0,19179.0,604.08,95.77
7308,2007-07-02 12:00,76095.0,19161.0,601.01,48.33
7309,2007-07-02 13:00,76367.0,19200.0,608.38,48.01
7310,2007-07-02 14:00,75732.0,19231.0,600.6,48.21
7311,2007-07-02 15:00,74844.0,19191.0,623.93,48.21
7312,2007-07-02 16:00,74048.0,19140.0,612.12,93.58
7313,2007-07-02 17:00,73029.0,18989.0,598.86,59.27
7314,2007-07-02 18:00,72151.0,18806.0,591.79,58.65
7315,2007-07-02 19:00,71741.0,18690.0,584.55,13.17
7316,2007-07-02 20:00,71753.0,18686.0,581.27,12.8
7317,2007-07-02 21:00,72270.0,18691.0,598.22,13.54
7318,2007-07-02 22:00,71133.0,18603.0,577.67,57.89
7319,2007-07-02 23:00,68939.0,18494.0,551.46,51.17
7320,2007-07-03 00:00,65262.0,17964.0,507.69,70.29
7321,2007-07-03 01:00,63106.0,17351.0,473.59,93.86
7322,2007-07-03 02:00,62026.0,17044.0,422.17,70.68
7323,2007-07-03 03:00,61252.0,16801.0,249.26,94.88
7324,2007-07-03 04:00,61219.0,16588.0,308.75,11.22
7325,2007-07-03 05:00,62355.0,16692.0,132.61,10.86
7326,2007-07-03 06:00,64975.0,16954.0,462.84,9.28
7327,2007-07-03 07:00,69482.0,17559.0,519.29,20.63
7328,2007-07-03 08:00,73632.0,18235.0,556.99,12.42
7329,2007-07-03 09:00,76037.0,18818.0,602.83,12.18
7330,2007-07-03 10:00,76564.0,19111.0,642.37,48.22
7331,2007-07-03 11:00,76321.0,19235.0,621.8,48.67
7332,2007-07-03 12:00,75950.0,19184.0,603.78,48.28
7333,2007-07-03 13:00,76274.0,19184.0,643.0,47.55
7334,2007-07-03 14:00,75672.0,19185.0,609.64,47.92
7335,2007-07-03 15:00,74973.0,19180.0,600.05,47.88
7336,2007-07-03 16:00,74273.0,19148.0,604.97,47.77
7337,2007-07-03 17:00,73204.0,18975.0,586.93,11.59
7338,2007-07-03 18:00,72284.0,18865.0,574.69,11.75
7339,2007-07-03 19:00,71675.0,18655.0,574.37,11.95
7340,2007-07-03 20:00,71740.0,18761.0,573.95,49.46
7341,2007-07-03 21:00,72347.0,18700.0,589.91,20.53
7342,2007-07-03 22:00,71476.0,18741.0,590.53,19.7
7343,2007-07-03 23:00,69418.0,18425.0,561.14,53.8
7344,2007-07-04 00:00,65081.0,17801.0,502.92,53.79
7345,2007-07-04 01:00,62818.0,17153.0,462.46,10.61
7346,2007-07-04 02:00,61665.0,16810.0,419.47,10.77
7347,2007-07-04 03:00,61143.0,16633.0,326.61,10.87
7348,2007-07-04 04:00,61117.0,16687.0,325.52,12.85
7349,2007-07-04 05:00,62120.0,16770.0,311.53,12.8
7350,2007-07-04 06:00,64357.0,17038.0,444.23,12.26
7351,2007-07-04 07:00,68968.0,17522.0,522.47,11.43
7352,2007-07-04 08:00,73136.0,18114.0,559.2,10.44
7353,2007-07-04 09:00,75502.0,18664.0,595.47,10.46
7354,2007-07-04 10:00,75924.0,19025.0,606.96,55.49
7355,2007-07-04 11:00,75579.0,19130.0,598.97,50.53
7356,2007-07-04 12:00,75228.0,19008.0,593.89,45.69
7357,2007-07-04 13:00,75724.0,19044.0,610.74,55.2
7358,2007-07-04 14:00,75177.0,19106.0,596.85,55.15
7359,2007-07-04 15:00,74345.0,19073.0,593.57,55.09
7360,2007-07-04 16:00,73553.0,19008.0,583.47,44.98
7361,2007-07-04 17:00,72659.0,18853.0,581.91,2.09
7362,2007-07-04 18:00,71798.0,18752.0,570.99,2.13
7363,2007-07-04 19:00,71263.0,18643.0,564.29,11.83
7364,2007-07-04 20:00,71358.0,18717.0,564.0,51.78
7365,2007-07-04 21:00,71933.0,18652.0,572.2,12.34
7366,2007-07-04 22:00,70888.0,18566.0,580.04,2.14
7367,2007-07-04 23:00,68663.0,18318.0,559.27,2.13
7368,2007-07-05 00:00,64950.0,17702.0,509.24,14.0
7369,2007-07-05 01:00,62703.0,17015.0,463.62,9.92
7370,2007-07-05 02:00,61458.0,16730.0,409.02,10.05
7371,2007-07-05 03:00,60888.0,16596.0,354.39,10.13
7372,2007-07-05 04:00,60926.0,16840.0,352.46,96.52
7373,2007-07-05 05:00,61850.0,16919.0,311.65,96.38
7374,2007-07-05 06:00,64137.0,17173.0,347.0,96.06
7375,2007-07-05 07:00,68598.0,17636.0,483.53,93.98
7376,2007-07-05 08:00,72849.0,18196.0,525.55,52.5
7377,2007-07-05 09:00,75411.0,18838.0,560.92,2.08
7378,2007-07-05 10:00,75903.0,19116.0,563.92,40.89
7379,2007-07-05 11:00,75613.0,19263.0,551.79,283.13
7380,2007-07-05 12:00,75323.0,19126.0,551.13,97.7
7381,2007-07-05 13:00,75688.0,19120.0,559.64,97.64
7382,2007-07-05 14:00,75356.0,19140.0,554.61,287.68
7383,2007-07-05 15:00,74501.0,19074.0,552.2,97.57
7384,2007-07-05 16:00,73679.0,19092.0,540.85,41.23
7385,2007-07-05 17:00,72796.0,18993.0,537.02,89.01
7386,2007-07-05 18:00,72081.0,18938.0,529.99,100.4
7387,2007-07-05 19:00,71579.0,18691.0,528.84,64.25
7388,2007-07-05 20:00,71541.0,18715.0,526.46,77.76
7389,2007-07-05 21:00,72400.0,18804.0,538.57,78.05
7390,2007-07-05 22:00,71591.0,18759.0,551.31,64.92
7391,2007-07-05 23:00,69110.0,18542.0,531.93,65.68
7392,2007-07-06 00:00,66277.0,17955.0,554.51,269.32
7393,2007-07-06 01:00,64242.0,17371.0,527.69,269.0
7394,2007-07-06 02:00,63074.0,17051.0,490.17,269.87
7395,2007-07-06 03:00,62323.0,16851.0,471.1,270.37
7396,2007-07-06 04:00,62416.0,16834.0,470.46,314.61
7397,2007-07-06 05:00,63485.0,16872.0,482.19,301.36
7398,2007-07-06 06:00,65628.0,17093.0,484.22,298.7
7399,2007-07-06 07:00,69865.0,17574.0,535.72,298.94
7400,2007-07-06 08:00,74118.0,18154.0,582.05,268.24
7401,2007-07-06 09:00,76657.0,18847.0,656.21,267.0
7402,2007-07-06 10:00,77242.0,19074.0,684.56,266.48
7403,2007-07-06 11:00,76981.0,19184.0,676.28,266.28
7404,2007-07-06 12:00,76634.0,19127.0,648.66,320.09
7405,2007-07-06 13:00,76868.0,19090.0,674.16,319.67
7406,2007-07-06 14:00,76496.0,19097.0,675.93,320.23
7407,2007-07-06 15:00,75577.0,19068.0,634.34,320.19
7408,2007-07-06 16:00,74678.0,19019.0,607.58,323.87
7409,2007-07-06 17:00,73774.0,18916.0,592.08,320.96
7410,2007-07-06 18:00,72734.0,18800.0,587.47,344.91
7411,2007-07-06 19:00,72307.0,18612.0,580.44,343.96
7412,2007-07-06 20:00,72242.0,18636.0,578.31,297.36
7413,2007-07-06 21:00,72769.0,18644.0,592.78,271.27
7414,2007-07-06 22:00,71832.0,18578.0,620.19,321.0
7415,2007-07-06 23:00,69462.0,18361.0,585.46,322.61
7416,2007-07-07 00:00,66497.0,17832.0,555.57,344.89
7417,2007-07-07 01:00,64413.0,17255.0,538.13,317.69
7418,2007-07-07 02:00,62866.0,16973.0,510.65,271.69
7419,2007-07-07 03:00,62162.0,16827.0,499.99,271.98
7420,2007-07-07 04:00,61759.0,16747.0,491.25,41.4
7421,2007-07-07 05:00,61881.0,16754.0,465.62,41.47
7422,2007-07-07 06:00,62327.0,16851.0,442.05,41.21
7423,2007-07-07 07:00,64633.0,17206.0,470.88,297.73
7424,2007-07-07 08:00,67484.0,17608.0,495.04,295.73
7425,2007-07-07 09:00,69699.0,18130.0,541.08,293.6
7426,2007-07-07 10:00,70581.0,18372.0,537.79,290.57
7427,2007-07-07 11:00,70548.0,18586.0,537.16,290.13
7428,2007-07-07 12:00,70026.0,18494.0,532.92,289.99
7429,2007-07-07 13:00,69705.0,18489.0,531.68,295.88
7430,2007-07-07 14:00,69198.0,18489.0,523.06,297.43
7431,2007-07-07 15:00,68862.0,18443.0,519.74,298.5
7432,2007-07-07 16:00,68469.0,18399.0,505.68,298.39
7433,2007-07-07 17:00,68080.0,18391.0,494.82,298.22
7434,2007-07-07 18:00,67682.0,18276.0,492.41,298.2
7435,2007-07-07 19:00,67672.0,18119.0,490.86,296.09
7436,2007-07-07 20:00,68088.0,18239.0,491.86,295.53
7437,2007-07-07 21:00,69175.0,18325.0,535.73,295.22
7438,2007-07-07 22:00,68581.0,18354.0,551.03,292.52
7439,2007-07-07 23:00,66584.0,18254.0,534.64,291.47
7440,2007-07-08 00:00,64403.0,17739.0,510.25,91.86
7441,2007-07-08 01:00,62396.0,17119.0,469.57,40.19
7442,2007-07-08 02:00,61205.0,16785.0,457.36,40.95
7443,2007-07-08 03:00,60513.0,16659.0,451.69,41.23
7444,2007-07-08 04:00,60158.0,16519.0,438.7,94.17
7445,2007-07-08 05:00,60250.0,16496.0,435.83,94.32
7446,2007-07-08 06:00,60712.0,16488.0,341.92,94.36
7447,2007-07-08 07:00,62114.0,16680.0,340.68,302.9
7448,2007-07-08 08:00,63676.0,17106.0,430.11,65.65
7449,2007-07-08 09:00,65766.0,17576.0,456.83,304.65
7450,2007-07-08 10:00,66969.0,17808.0,463.92,305.72
7451,2007-07-08 11:00,67309.0,18107.0,494.32,311.44
7452,2007-07-08 12:00,67033.0,18105.0,476.16,308.56
7453,2007-07-08 13:00,66996.0,18123.0,480.8,305.55
7454,2007-07-08 14:00,66878.0,18110.0,467.41,306.0
7455,2007-07-08 15:00,66918.0,18075.0,468.66,306.2
7456,2007-07-08 16:00,66824.0,18061.0,457.6,306.05
7457,2007-07-08 17:00,66846.0,18091.0,464.18,306.27
7458,2007-07-08 18:00,66896.0,18126.0,457.94,306.46
7459,2007-07-08 19:00,67311.0,17986.0,453.94,306.09
7460,2007-07-08 20:00,67954.0,18107.0,464.95,306.01
7461,2007-07-08 21:00,69123.0,18283.0,505.29,313.25
7462,2007-07-08 22:00,68751.0,18293.0,543.71,319.79
7463,2007-07-08 23:00,67590.0,18131.0,570.58,319.68
7464,2007-07-09 00:00,64757.0,17564.0,564.9,316.64
7465,2007-07-09 01:00,62743.0,16970.0,509.68,303.08
7466,2007-07-09 02:00,61478.0,16706.0,482.58,303.3
7467,2007-07-09 03:00,61053.0,16553.0,454.97,302.69
7468,2007-07-09 04:00,61378.0,16587.0,465.23,313.33
7469,2007-07-09 05:00,63036.0,16651.0,468.49,301.53
7470,2007-07-09 06:00,65204.0,16854.0,471.23,309.17
7471,2007-07-09 07:00,69936.0,17327.0,552.08,302.76
7472,2007-07-09 08:00,74266.0,17899.0,637.43,304.13
7473,2007-07-09 09:00,76862.0,18530.0,729.35,302.14
7474,2007-07-09 10:00,77505.0,18846.0,851.72,303.03
7475,2007-07-09 11:00,77275.0,19059.0,772.31,310.29
7476,2007-07-09 12:00,76817.0,18997.0,728.49,309.44
7477,2007-07-09 13:00,77289.0,18977.0,769.13,312.66
7478,2007-07-09 14:00,76923.0,18999.0,725.17,314.32
7479,2007-07-09 15:00,76083.0,19000.0,686.0,318.8
7480,2007-07-09 16:00,75142.0,18929.0,612.34,319.53
7481,2007-07-09 17:00,74088.0,18847.0,600.29,322.67
7482,2007-07-09 18:00,73153.0,18730.0,577.85,322.05
7483,2007-07-09 19:00,72740.0,18580.0,571.61,304.79
7484,2007-07-09 20:00,72728.0,18535.0,571.46,304.74
7485,2007-07-09 21:00,73277.0,18587.0,591.36,304.63
7486,2007-07-09 22:00,72247.0,18667.0,594.56,320.15
7487,2007-07-09 23:00,69930.0,18569.0,569.25,320.11
7488,2007-07-10 00:00,65847.0,17830.0,551.69,316.77
7489,2007-07-10 01:00,63697.0,17241.0,518.26,302.28
7490,2007-07-10 02:00,62709.0,16927.0,476.86,301.78
7491,2007-07-10 03:00,62124.0,16740.0,406.18,302.06
7492,2007-07-10 04:00,62210.0,16673.0,400.25,306.6
7493,2007-07-10 05:00,63526.0,16800.0,426.3,306.63
7494,2007-07-10 06:00,65518.0,17003.0,445.21,307.18
7495,2007-07-10 07:00,70145.0,17546.0,546.3,308.5
7496,2007-07-10 08:00,74185.0,18171.0,627.57,308.2
7497,2007-07-10 09:00,76494.0,18802.0,724.01,308.6
7498,2007-07-10 10:00,77057.0,19210.0,701.52,337.53
7499,2007-07-10 11:00,76826.0,19292.0,689.1,338.44
7500,2007-07-10 12:00,76455.0,19196.0,625.34,338.45
7501,2007-07-10 13:00,76897.0,19187.0,697.84,338.95
7502,2007-07-10 14:00,76553.0,19148.0,611.65,339.08
7503,2007-07-10 15:00,75800.0,19149.0,606.28,339.15
7504,2007-07-10 16:00,75025.0,19102.0,580.89,341.84
7505,2007-07-10 17:00,73889.0,18954.0,570.97,324.04
7506,2007-07-10 18:00,73225.0,18909.0,565.26,319.06
7507,2007-07-10 19:00,72915.0,18776.0,565.6,310.98
7508,2007-07-10 20:00,72693.0,18762.0,558.15,309.89
7509,2007-07-10 21:00,73304.0,18844.0,571.49,310.61
7510,2007-07-10 22:00,72407.0,18858.0,578.81,316.04
7511,2007-07-10 23:00,70038.0,18634.0,558.98,320.91
7512,2007-07-11 00:00,66318.0,17902.0,550.82,319.78
7513,2007-07-11 01:00,64149.0,17170.0,502.19,299.6
7514,2007-07-11 02:00,62849.0,16865.0,470.26,307.53
7515,2007-07-11 03:00,62240.0,16708.0,447.77,308.68
7516,2007-07-11 04:00,62475.0,16826.0,452.82,307.54
7517,2007-07-11 05:00,63915.0,16904.0,479.92,307.7
7518,2007-07-11 06:00,65898.0,17122.0,475.55,307.53
7519,2007-07-11 07:00,70480.0,17682.0,597.54,311.19
7520,2007-07-11 08:00,74521.0,18286.0,707.82,308.36
7521,2007-07-11 09:00,76955.0,18828.0,780.71,307.55
7522,2007-07-11 10:00,77563.0,19078.0,781.21,307.94
7523,2007-07-11 11:00,77310.0,19399.0,774.04,332.17
7524,2007-07-11 12:00,76960.0,19269.0,761.69,334.18
7525,2007-07-11 13:00,77435.0,19278.0,819.33,336.51
7526,2007-07-11 14:00,77081.0,19263.0,756.55,336.28
7527,2007-07-11 15:00,76315.0,19275.0,698.76,340.01
7528,2007-07-11 16:00,75248.0,19177.0,613.37,336.14
7529,2007-07-11 17:00,74127.0,19036.0,610.19,316.33
7530,2007-07-11 18:00,73497.0,18924.0,603.44,316.21
7531,2007-07-11 19:00,73116.0,18741.0,606.64,310.46
7532,2007-07-11 20:00,73102.0,18758.0,600.46,311.13
7533,2007-07-11 21:00,73890.0,18947.0,629.77,330.44
7534,2007-07-11 22:00,72709.0,18928.0,612.21,334.67
7535,2007-07-11 23:00,70297.0,18700.0,595.06,343.39
7536,2007-07-12 00:00,66453.0,18012.0,575.9,320.65
7537,2007-07-12 01:00,64141.0,17194.0,537.76,307.63
7538,2007-07-12 02:00,62661.0,16910.0,494.09,287.01
7539,2007-07-12 03:00,62180.0,16824.0,482.19,287.19
7540,2007-07-12 04:00,62226.0,16808.0,475.99,298.03
7541,2007-07-12 05:00,63570.0,16918.0,489.83,298.66
7542,2007-07-12 06:00,65607.0,17086.0,474.52,306.75
7543,2007-07-12 07:00,70063.0,17683.0,598.41,308.63
7544,2007-07-12 08:00,74371.0,18316.0,658.89,309.36
7545,2007-07-12 09:00,76934.0,18886.0,862.79,309.36
7546,2007-07-12 10:00,77407.0,19214.0,784.59,358.74
7547,2007-07-12 11:00,77251.0,19332.0,776.05,429.19
7548,2007-07-12 12:00,76946.0,19288.0,764.22,358.34
